New_Combination,Predicted_Accuracy(%),Predicted_DataVolume,Predicted_Latency_Sum(ms),Predicted_RoundTime_Max(ms),Numerical_Combination,ZeroShot_Accuracy(%),ZeroShot_DataVolume,ZeroShot_Latency_Sum(ms),ZeroShot_RoundTime_Max(ms),Combo_Set,Historical_Combination,Historical_Accuracy,Historical_DataVolume,Historical_Latency,Historical_RoundTime
C2-C4-C5-C19-C20,11.620000004768372,11987,5587.894201278687,1202.7325630187988,2-4-5-19-20,11.155934,11675.213,58183.35,15023.211,"{'C5', 'C4', 'C20', 'C2', 'C19'}",C4-C5,19.169999659061432,4795.0,,12506.68454170227
C2-C4-C5-C19-C20,11.620000004768372,11987,5587.894201278687,1202.7325630187988,2-4-5-19-20,11.155934,11675.213,58183.35,15023.211,"{'C5', 'C4', 'C20', 'C2', 'C19'}",C2-C4-C5,11.93000003695488,7190.0,,12506.68454170227
C2-C4-C16-C20-C25,8.290000259876251,11982,5636.658430099487,1158.0479145050049,2-4-16-20-25,11.14793,12059.319,61943.418,15699.185,"{'C4', 'C25', 'C20', 'C16', 'C2'}",C2-C4,11.540000140666962,4790.0,,11675.539016723633
C5-C10-C17-C22-C25,13.050000369548798,11989,5792.712211608887,1229.9244403839111,5-10-17-22-25,12.187435,12001.613,61503.36,14892.6455,"{'C5', 'C25', 'C22', 'C17', 'C10'}",C5-C10,23.109999299049377,4793.0,,12506.68454170227
C1-C4-C16-C24-C25,9.009999781847,11984,6844.731569290161,2284.9764823913574,1-4-16-24-25,11.818455,11833.382,59590.055,15285.264,"{'C4', 'C25', 'C1', 'C16', 'C24'}",C1-C4,11.429999768733978,4795.0,,11987.98441886902
C4-C8-C15-C16-C25,11.349999904632568,11986,5974.886178970337,1245.4941272735596,4-8-15-16-25,13.105523,11877.493,65306.44,16524.71,"{'C4', 'C25', 'C8', 'C15', 'C16'}",C4-C8,10.490000247955322,4791.0,,14680.899620056152
C2-C8-C15-C16-C22,9.799999743700027,11980,6051.692485809326,1248.581886291504,2-8-15-16-22,13.132132,12055.929,67786.82,16960.418,"{'C8', 'C22', 'C15', 'C16', 'C2'}",C2-C8,17.29999929666519,4791.0,,14680.899620056152
C8-C9-C10-C18-C23,10.769999772310255,11985,6149.14345741272,1264.859914779663,8-9-10-18-23,12.748898,11931.178,65182.57,15969.143,"{'C8', 'C23', 'C9', 'C10', 'C18'}",C8-C9,23.98999929428101,4796.0,,15963.633060455322
C8-C9-C10-C18-C23,10.769999772310255,11985,6149.14345741272,1264.859914779663,8-9-10-18-23,12.748898,11931.178,65182.57,15969.143,"{'C8', 'C23', 'C9', 'C10', 'C18'}",C8-C10,13.619999587535858,4789.0,,14680.899620056152
C8-C9-C10-C18-C23,10.769999772310255,11985,6149.14345741272,1264.859914779663,8-9-10-18-23,12.748898,11931.178,65182.57,15969.143,"{'C8', 'C23', 'C9', 'C10', 'C18'}",C9-C10,18.41000020503997,4793.0,,15963.633060455322
C8-C9-C10-C18-C23,10.769999772310255,11985,6149.14345741272,1264.859914779663,8-9-10-18-23,12.748898,11931.178,65182.57,15969.143,"{'C8', 'C23', 'C9', 'C10', 'C18'}",C8-C9-C10,12.00999990105629,7189.0,,15963.633060455322
C4-C6-C9-C20-C22,9.98999997973442,11980,5943.64595413208,1220.973014831543,4-6-9-20-22,12.265139,12304.827,65503.28,16466.178,"{'C4', 'C20', 'C22', 'C9', 'C6'}",C4-C6,15.880000591278076,4792.0,,11017.77482032776
C4-C6-C9-C20-C22,9.98999997973442,11980,5943.64595413208,1220.973014831543,4-6-9-20-22,12.265139,12304.827,65503.28,16466.178,"{'C4', 'C20', 'C22', 'C9', 'C6'}",C4-C9,13.680000603199003,4795.0,,15963.633060455322
C4-C6-C9-C20-C22,9.98999997973442,11980,5943.64595413208,1220.973014831543,4-6-9-20-22,12.265139,12304.827,65503.28,16466.178,"{'C4', 'C20', 'C22', 'C9', 'C6'}",C6-C9,10.930000245571136,4797.0,,15963.633060455322
C4-C6-C9-C20-C22,9.98999997973442,11980,5943.64595413208,1220.973014831543,4-6-9-20-22,12.265139,12304.827,65503.28,16466.178,"{'C4', 'C20', 'C22', 'C9', 'C6'}",C4-C6-C9,12.89999932050705,7192.0,,15963.633060455322
C4-C6-C16-C20-C23,12.669999897480013,11981,5758.373022079468,1182.5528144836426,4-6-16-20-23,11.513354,11935.452,62214.69,15904.319,"{'C4', 'C20', 'C23', 'C16', 'C6'}",C4-C6,15.880000591278076,4792.0,,11017.77482032776
C4-C6-C18-C20-C25,11.720000207424164,11980,5897.36533164978,1221.2376594543457,4-6-18-20-25,11.457582,11933.862,61767.04,15718.464,"{'C4', 'C25', 'C20', 'C6', 'C18'}",C4-C6,15.880000591278076,4792.0,,11017.77482032776
C7-C8-C10-C15-C18,16.840000450611115,11985,6066.883087158203,1274.2314338684082,7-8-10-15-18,13.019703,12009.304,66491.53,16565.43,"{'C8', 'C15', 'C7', 'C10', 'C18'}",C7-C8,17.03999936580658,4796.0,,14680.899620056152
C7-C8-C10-C15-C18,16.840000450611115,11985,6066.883087158203,1274.2314338684082,7-8-10-15-18,13.019703,12009.304,66491.53,16565.43,"{'C8', 'C15', 'C7', 'C10', 'C18'}",C7-C10,13.179999589920044,4793.0,,12736.55891418457
C7-C8-C10-C15-C18,16.840000450611115,11985,6066.883087158203,1274.2314338684082,7-8-10-15-18,13.019703,12009.304,66491.53,16565.43,"{'C8', 'C15', 'C7', 'C10', 'C18'}",C8-C10,13.619999587535858,4789.0,,14680.899620056152
C7-C8-C10-C15-C18,16.840000450611115,11985,6066.883087158203,1274.2314338684082,7-8-10-15-18,13.019703,12009.304,66491.53,16565.43,"{'C8', 'C15', 'C7', 'C10', 'C18'}",C7-C8-C10,17.159999907016754,7189.0,,14680.899620056152
C7-C10-C16-C20-C24,11.559999734163284,11981,6329.57649230957,1406.1293601989746,7-10-16-20-24,12.437872,11545.435,60196.504,14880.382,"{'C20', 'C7', 'C16', 'C24', 'C10'}",C7-C10,13.179999589920044,4793.0,,12736.55891418457
C4-C10-C15-C16-C25,11.60999983549118,11985,7410.566806793213,2596.268892288208,4-10-15-16-25,13.1750145,11670.37,61775.86,15100.483,"{'C4', 'C25', 'C15', 'C16', 'C10'}",C4-C10,13.40000033378601,4788.0,,9668.248653411863
C1-C5-C9-C15-C24,9.25000011920929,11994,5633.5883140563965,1264.9121284484863,1-5-9-15-24,12.534182,11966.628,60591.65,15086.913,"{'C5', 'C1', 'C15', 'C24', 'C9'}",C1-C5,15.35000056028366,4800.0,,12506.68454170227
C1-C5-C9-C15-C24,9.25000011920929,11994,5633.5883140563965,1264.9121284484863,1-5-9-15-24,12.534182,11966.628,60591.65,15086.913,"{'C5', 'C1', 'C15', 'C24', 'C9'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C5-C9-C15-C24,9.25000011920929,11994,5633.5883140563965,1264.9121284484863,1-5-9-15-24,12.534182,11966.628,60591.65,15086.913,"{'C5', 'C1', 'C15', 'C24', 'C9'}",C5-C9,16.840000450611115,4800.0,,15963.633060455322
C1-C5-C9-C15-C24,9.25000011920929,11994,5633.5883140563965,1264.9121284484863,1-5-9-15-24,12.534182,11966.628,60591.65,15086.913,"{'C5', 'C1', 'C15', 'C24', 'C9'}",C1-C5-C9,17.45000034570694,7200.0,,15963.633060455322
C3-C5-C8-C23-C24,15.90999960899353,11990,5923.298597335815,1230.0729751586914,3-5-8-23-24,12.414376,11731.528,60306.5,15457.826,"{'C5', 'C8', 'C23', 'C24', 'C3'}",C3-C5,18.039999902248383,4800.0,,12506.68454170227
C3-C5-C8-C23-C24,15.90999960899353,11990,5923.298597335815,1230.0729751586914,3-5-8-23-24,12.414376,11731.528,60306.5,15457.826,"{'C5', 'C8', 'C23', 'C24', 'C3'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C3-C5-C8-C23-C24,15.90999960899353,11990,5923.298597335815,1230.0729751586914,3-5-8-23-24,12.414376,11731.528,60306.5,15457.826,"{'C5', 'C8', 'C23', 'C24', 'C3'}",C5-C8,20.430000126361847,4796.0,,14680.899620056152
C3-C5-C8-C23-C24,15.90999960899353,11990,5923.298597335815,1230.0729751586914,3-5-8-23-24,12.414376,11731.528,60306.5,15457.826,"{'C5', 'C8', 'C23', 'C24', 'C3'}",C3-C5-C8,11.389999836683272,7196.0,,14680.899620056152
C2-C3-C10-C17-C20,12.81999945640564,11987,6239.803791046143,1290.8480167388916,2-3-10-17-20,11.728793,11549.423,57430.29,14707.384,"{'C20', 'C17', 'C2', 'C3', 'C10'}",C2-C3,18.240000307559967,4795.0,,11675.539016723633
C2-C3-C10-C17-C20,12.81999945640564,11987,6239.803791046143,1290.8480167388916,2-3-10-17-20,11.728793,11549.423,57430.29,14707.384,"{'C20', 'C17', 'C2', 'C3', 'C10'}",C2-C10,9.97999981045723,4788.0,,11675.539016723633
C2-C3-C10-C17-C20,12.81999945640564,11987,6239.803791046143,1290.8480167388916,2-3-10-17-20,11.728793,11549.423,57430.29,14707.384,"{'C20', 'C17', 'C2', 'C3', 'C10'}",C3-C10,25.42000114917755,4793.0,,9668.248653411863
C2-C3-C10-C17-C20,12.81999945640564,11987,6239.803791046143,1290.8480167388916,2-3-10-17-20,11.728793,11549.423,57430.29,14707.384,"{'C20', 'C17', 'C2', 'C3', 'C10'}",C2-C3-C10,11.940000206232073,7188.0,,11675.539016723633
C3-C7-C8-C18-C19,11.349999904632568,11990,5902.291774749756,1239.992618560791,3-7-8-18-19,12.880291,11863.041,61757.08,15709.432,"{'C8', 'C7', 'C3', 'C19', 'C18'}",C3-C7,14.949999749660492,4800.0,,12736.55891418457
C3-C7-C8-C18-C19,11.349999904632568,11990,5902.291774749756,1239.992618560791,3-7-8-18-19,12.880291,11863.041,61757.08,15709.432,"{'C8', 'C7', 'C3', 'C19', 'C18'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C3-C7-C8-C18-C19,11.349999904632568,11990,5902.291774749756,1239.992618560791,3-7-8-18-19,12.880291,11863.041,61757.08,15709.432,"{'C8', 'C7', 'C3', 'C19', 'C18'}",C7-C8,17.03999936580658,4796.0,,14680.899620056152
C3-C7-C8-C18-C19,11.349999904632568,11990,5902.291774749756,1239.992618560791,3-7-8-18-19,12.880291,11863.041,61757.08,15709.432,"{'C8', 'C7', 'C3', 'C19', 'C18'}",C3-C7-C8,13.580000400543211,7196.0,,14680.899620056152
C5-C10-C17-C23-C24,13.680000603199003,11989,6112.100839614868,1258.1663131713867,5-10-17-23-24,12.775978,11668.075,58347.527,14166.615,"{'C5', 'C23', 'C24', 'C17', 'C10'}",C5-C10,23.109999299049377,4793.0,,12506.68454170227
C1-C3-C4-C16-C19,8.659999817609787,11990,5816.118240356445,1233.267068862915,1-3-4-16-19,13.208092,12274.183,60618.438,14853.413,"{'C4', 'C1', 'C16', 'C3', 'C19'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C1-C3-C4-C16-C19,8.659999817609787,11990,5816.118240356445,1233.267068862915,1-3-4-16-19,13.208092,12274.183,60618.438,14853.413,"{'C4', 'C1', 'C16', 'C3', 'C19'}",C1-C4,11.429999768733978,4795.0,,11987.98441886902
C1-C3-C4-C16-C19,8.659999817609787,11990,5816.118240356445,1233.267068862915,1-3-4-16-19,13.208092,12274.183,60618.438,14853.413,"{'C4', 'C1', 'C16', 'C3', 'C19'}",C3-C4,9.679999947547913,4795.0,,9391.66235923767
C1-C3-C4-C16-C19,8.659999817609787,11990,5816.118240356445,1233.267068862915,1-3-4-16-19,13.208092,12274.183,60618.438,14853.413,"{'C4', 'C1', 'C16', 'C3', 'C19'}",C1-C3-C4,16.300000250339508,7195.0,,11987.98441886902
C1-C4-C6-C18-C21,9.25000011920929,11983,5528.955221176148,1145.3979015350342,1-4-6-18-21,12.418492,11776.887,57793.105,14717.111,"{'C4', 'C1', 'C21', 'C6', 'C18'}",C1-C4,11.429999768733978,4795.0,,11987.98441886902
C1-C4-C6-C18-C21,9.25000011920929,11983,5528.955221176148,1145.3979015350342,1-4-6-18-21,12.418492,11776.887,57793.105,14717.111,"{'C4', 'C1', 'C21', 'C6', 'C18'}",C1-C6,18.950000405311584,4797.0,,11987.98441886902
C1-C4-C6-C18-C21,9.25000011920929,11983,5528.955221176148,1145.3979015350342,1-4-6-18-21,12.418492,11776.887,57793.105,14717.111,"{'C4', 'C1', 'C21', 'C6', 'C18'}",C4-C6,15.880000591278076,4792.0,,11017.77482032776
C1-C4-C6-C18-C21,9.25000011920929,11983,5528.955221176148,1145.3979015350342,1-4-6-18-21,12.418492,11776.887,57793.105,14717.111,"{'C4', 'C1', 'C21', 'C6', 'C18'}",C1-C4-C6,11.010000109672546,7192.0,,11987.98441886902
C5-C7-C20-C22-C23,11.52999997138977,11991,5674.131631851196,1182.6529502868652,5-7-20-22-23,11.743726,11969.709,61143.875,15532.636,"{'C5', 'C20', 'C22', 'C23', 'C7'}",C5-C7,11.659999936819077,4800.0,,12736.55891418457
C1-C2-C9-C17-C24,8.789999783039093,11989,6085.239887237549,1242.859125137329,1-2-9-17-24,12.398705,11818.356,59390.02,14394.773,"{'C1', 'C24', 'C17', 'C9', 'C2'}",C1-C2,10.409999638795853,4795.0,,11987.98441886902
C1-C2-C9-C17-C24,8.789999783039093,11989,6085.239887237549,1242.859125137329,1-2-9-17-24,12.398705,11818.356,59390.02,14394.773,"{'C1', 'C24', 'C17', 'C9', 'C2'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C2-C9-C17-C24,8.789999783039093,11989,6085.239887237549,1242.859125137329,1-2-9-17-24,12.398705,11818.356,59390.02,14394.773,"{'C1', 'C24', 'C17', 'C9', 'C2'}",C2-C9,16.769999265670776,4795.0,,15963.633060455322
C1-C2-C9-C17-C24,8.789999783039093,11989,6085.239887237549,1242.859125137329,1-2-9-17-24,12.398705,11818.356,59390.02,14394.773,"{'C1', 'C24', 'C17', 'C9', 'C2'}",C1-C2-C9,15.870000422000883,7195.0,,15963.633060455322
C2-C7-C21-C22-C24,11.52999997138977,11983,7486.620664596558,2901.7868041992188,2-7-21-22-24,11.21106,11824.08,57540.246,14566.659,"{'C22', 'C7', 'C24', 'C21', 'C2'}",C2-C7,8.919999748468399,4795.0,,12736.55891418457
C1-C3-C9-C21-C25,9.700000286102297,12000,5850.647687911987,1209.646224975586,1-3-9-21-25,12.603568,12207.347,62525.926,15489.127,"{'C25', 'C1', 'C21', 'C9', 'C3'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C1-C3-C9-C21-C25,9.700000286102297,12000,5850.647687911987,1209.646224975586,1-3-9-21-25,12.603568,12207.347,62525.926,15489.127,"{'C25', 'C1', 'C21', 'C9', 'C3'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C3-C9-C21-C25,9.700000286102297,12000,5850.647687911987,1209.646224975586,1-3-9-21-25,12.603568,12207.347,62525.926,15489.127,"{'C25', 'C1', 'C21', 'C9', 'C3'}",C3-C9,9.950000047683716,4800.0,,15963.633060455322
C1-C3-C9-C21-C25,9.700000286102297,12000,5850.647687911987,1209.646224975586,1-3-9-21-25,12.603568,12207.347,62525.926,15489.127,"{'C25', 'C1', 'C21', 'C9', 'C3'}",C1-C3-C9,14.12000060081482,7200.0,,15963.633060455322
C1-C2-C3-C18-C20,11.420000344514849,11986,5904.729127883911,1229.0329933166504,1-2-3-18-20,12.628537,11499.453,57344.203,14136.316,"{'C1', 'C20', 'C2', 'C3', 'C18'}",C1-C2,10.409999638795853,4795.0,,11987.98441886902
C1-C2-C3-C18-C20,11.420000344514849,11986,5904.729127883911,1229.0329933166504,1-2-3-18-20,12.628537,11499.453,57344.203,14136.316,"{'C1', 'C20', 'C2', 'C3', 'C18'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C1-C2-C3-C18-C20,11.420000344514849,11986,5904.729127883911,1229.0329933166504,1-2-3-18-20,12.628537,11499.453,57344.203,14136.316,"{'C1', 'C20', 'C2', 'C3', 'C18'}",C2-C3,18.240000307559967,4795.0,,11675.539016723633
C1-C2-C3-C18-C20,11.420000344514849,11986,5904.729127883911,1229.0329933166504,1-2-3-18-20,12.628537,11499.453,57344.203,14136.316,"{'C1', 'C20', 'C2', 'C3', 'C18'}",C1-C2-C3,12.690000236034392,7195.0,,11987.98441886902
C2-C4-C10-C17-C18,12.970000505447388,11979,5750.414371490479,1181.424856185913,2-4-10-17-18,11.819169,11963.262,60431.945,15042.68,"{'C4', 'C17', 'C2', 'C10', 'C18'}",C2-C4,11.540000140666962,4790.0,,11675.539016723633
C2-C4-C10-C17-C18,12.970000505447388,11979,5750.414371490479,1181.424856185913,2-4-10-17-18,11.819169,11963.262,60431.945,15042.68,"{'C4', 'C17', 'C2', 'C10', 'C18'}",C2-C10,9.97999981045723,4788.0,,11675.539016723633
C2-C4-C10-C17-C18,12.970000505447388,11979,5750.414371490479,1181.424856185913,2-4-10-17-18,11.819169,11963.262,60431.945,15042.68,"{'C4', 'C17', 'C2', 'C10', 'C18'}",C4-C10,13.40000033378601,4788.0,,9668.248653411863
C2-C4-C10-C17-C18,12.970000505447388,11979,5750.414371490479,1181.424856185913,2-4-10-17-18,11.819169,11963.262,60431.945,15042.68,"{'C4', 'C17', 'C2', 'C10', 'C18'}",C2-C4-C10,12.630000710487366,7183.0,,11675.539016723633
C3-C5-C6-C16-C24,10.429999977350237,11983,5451.02334022522,1125.890016555786,3-5-6-16-24,12.956991,11792.082,58169.83,14645.842,"{'C5', 'C16', 'C24', 'C6', 'C3'}",C3-C5,18.039999902248383,4800.0,,12506.68454170227
C3-C5-C6-C16-C24,10.429999977350237,11983,5451.02334022522,1125.890016555786,3-5-6-16-24,12.956991,11792.082,58169.83,14645.842,"{'C5', 'C16', 'C24', 'C6', 'C3'}",C3-C6,13.979999721050262,4797.0,,11017.77482032776
C3-C5-C6-C16-C24,10.429999977350237,11983,5451.02334022522,1125.890016555786,3-5-6-16-24,12.956991,11792.082,58169.83,14645.842,"{'C5', 'C16', 'C24', 'C6', 'C3'}",C5-C6,8.250000327825546,4797.0,,12506.68454170227
C3-C5-C6-C16-C24,10.429999977350237,11983,5451.02334022522,1125.890016555786,3-5-6-16-24,12.956991,11792.082,58169.83,14645.842,"{'C5', 'C16', 'C24', 'C6', 'C3'}",C3-C5-C6,14.62000012397766,7197.0,,12506.68454170227
C3-C8-C18-C19-C24,9.200000017881392,11984,5550.814628601074,1148.5960483551023,3-8-18-19-24,13.024051,11689.027,60390.426,15212.881,"{'C8', 'C24', 'C3', 'C19', 'C18'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C1-C5-C10-C17-C20,13.580000400543211,11992,5700.000047683716,1198.2214450836182,1-5-10-17-20,12.072049,11658.541,59321.367,14969.752,"{'C5', 'C1', 'C20', 'C17', 'C10'}",C1-C5,15.35000056028366,4800.0,,12506.68454170227
C1-C5-C10-C17-C20,13.580000400543211,11992,5700.000047683716,1198.2214450836182,1-5-10-17-20,12.072049,11658.541,59321.367,14969.752,"{'C5', 'C1', 'C20', 'C17', 'C10'}",C1-C10,13.760000467300417,4793.0,,11987.98441886902
C1-C5-C10-C17-C20,13.580000400543211,11992,5700.000047683716,1198.2214450836182,1-5-10-17-20,12.072049,11658.541,59321.367,14969.752,"{'C5', 'C1', 'C20', 'C17', 'C10'}",C5-C10,23.109999299049377,4793.0,,12506.68454170227
C1-C5-C10-C17-C20,13.580000400543211,11992,5700.000047683716,1198.2214450836182,1-5-10-17-20,12.072049,11658.541,59321.367,14969.752,"{'C5', 'C1', 'C20', 'C17', 'C10'}",C1-C5-C10,13.840000331401823,7193.0,,12506.68454170227
C3-C10-C15-C21-C25,11.640000343322754,11995,5758.719205856323,1208.1825733184814,3-10-15-21-25,12.707875,11857.269,61816.477,15026.888,"{'C25', 'C15', 'C21', 'C3', 'C10'}",C3-C10,25.42000114917755,4793.0,,9668.248653411863
C3-C4-C8-C15-C18,11.349999904632568,11985,5740.453481674194,1213.3243083953855,3-4-8-15-18,12.466199,12234.883,63483.984,15957.231,"{'C4', 'C8', 'C15', 'C3', 'C18'}",C3-C4,9.679999947547913,4795.0,,9391.66235923767
C3-C4-C8-C15-C18,11.349999904632568,11985,5740.453481674194,1213.3243083953855,3-4-8-15-18,12.466199,12234.883,63483.984,15957.231,"{'C4', 'C8', 'C15', 'C3', 'C18'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C3-C4-C8-C15-C18,11.349999904632568,11985,5740.453481674194,1213.3243083953855,3-4-8-15-18,12.466199,12234.883,63483.984,15957.231,"{'C4', 'C8', 'C15', 'C3', 'C18'}",C4-C8,10.490000247955322,4791.0,,14680.899620056152
C3-C4-C8-C15-C18,11.349999904632568,11985,5740.453481674194,1213.3243083953855,3-4-8-15-18,12.466199,12234.883,63483.984,15957.231,"{'C4', 'C8', 'C15', 'C3', 'C18'}",C3-C4-C8,10.740000009536743,7191.0,,14680.899620056152
