New_Combination,Predicted_Accuracy(%),Predicted_DataVolume,Predicted_Latency_Sum(ms),Predicted_RoundTime_Max(ms),Numerical_Combination,ZeroShot_Accuracy(%),ZeroShot_DataVolume,ZeroShot_Latency_Sum(ms),ZeroShot_RoundTime_Max(ms),Combo_Set,Historical_Combination,Historical_Accuracy,Historical_DataVolume,Historical_Latency,Historical_RoundTime
C4-C10-C16-C22-C25,9.059999883174896,11979,5871.000528335571,1226.198434829712,4-10-16-22-25,12.139957,11680.027,60012.504,14857.254,"{'C4', 'C25', 'C22', 'C16', 'C10'}",C4-C10,13.40000033378601,4788.0,,9668.248653411863
C1-C6-C7-C17-C25,12.16999962925911,11994,6162.1832847595215,1329.232931137085,1-6-7-17-25,12.23268,11995.494,62246.426,15582.689,"{'C25', 'C1', 'C7', 'C17', 'C6'}",C1-C6,18.950000405311584,4797.0,,11987.98441886902
C1-C6-C7-C17-C25,12.16999962925911,11994,6162.1832847595215,1329.232931137085,1-6-7-17-25,12.23268,11995.494,62246.426,15582.689,"{'C25', 'C1', 'C7', 'C17', 'C6'}",C1-C7,12.0899997651577,4800.0,,12736.55891418457
C1-C6-C7-C17-C25,12.16999962925911,11994,6162.1832847595215,1329.232931137085,1-6-7-17-25,12.23268,11995.494,62246.426,15582.689,"{'C25', 'C1', 'C7', 'C17', 'C6'}",C6-C7,12.720000743865969,4797.0,,12736.55891418457
C1-C6-C7-C17-C25,12.16999962925911,11994,6162.1832847595215,1329.232931137085,1-6-7-17-25,12.23268,11995.494,62246.426,15582.689,"{'C25', 'C1', 'C7', 'C17', 'C6'}",C1-C6-C7,13.359999656677246,7197.0,,12736.55891418457
C1-C3-C15-C16-C20,11.339999735355375,11992,6038.577556610107,1283.825159072876,1-3-15-16-20,13.188625,11934.082,59357.02,14760.016,"{'C1', 'C20', 'C15', 'C16', 'C3'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C7-C10-C17-C18-C23,15.559999644756315,11989,8045.846462249756,3212.4252319335938,7-10-17-18-23,13.033693,11592.575,59359.594,14480.863,"{'C23', 'C7', 'C17', 'C10', 'C18'}",C7-C10,13.179999589920044,4793.0,,12736.55891418457
C2-C8-C10-C20-C23,8.340000361204147,11983,6135.315656661987,1291.33939743042,2-8-10-20-23,12.068744,11815.299,65614.54,16728.496,"{'C8', 'C23', 'C20', 'C2', 'C10'}",C2-C8,17.29999929666519,4791.0,,14680.899620056152
C2-C8-C10-C20-C23,8.340000361204147,11983,6135.315656661987,1291.33939743042,2-8-10-20-23,12.068744,11815.299,65614.54,16728.496,"{'C8', 'C23', 'C20', 'C2', 'C10'}",C2-C10,9.97999981045723,4788.0,,11675.539016723633
C2-C8-C10-C20-C23,8.340000361204147,11983,6135.315656661987,1291.33939743042,2-8-10-20-23,12.068744,11815.299,65614.54,16728.496,"{'C8', 'C23', 'C20', 'C2', 'C10'}",C8-C10,13.619999587535858,4789.0,,14680.899620056152
C2-C8-C10-C20-C23,8.340000361204147,11983,6135.315656661987,1291.33939743042,2-8-10-20-23,12.068744,11815.299,65614.54,16728.496,"{'C8', 'C23', 'C20', 'C2', 'C10'}",C2-C8-C10,23.100000619888306,7184.0,,14680.899620056152
C2-C7-C8-C15-C21,13.989999890327454,11991,5968.432903289795,1379.6751499176023,2-7-8-15-21,11.68609,12191.92,64644.363,16256.768,"{'C8', 'C15', 'C7', 'C21', 'C2'}",C2-C7,8.919999748468399,4795.0,,12736.55891418457
C2-C7-C8-C15-C21,13.989999890327454,11991,5968.432903289795,1379.6751499176023,2-7-8-15-21,11.68609,12191.92,64644.363,16256.768,"{'C8', 'C15', 'C7', 'C21', 'C2'}",C2-C8,17.29999929666519,4791.0,,14680.899620056152
C2-C7-C8-C15-C21,13.989999890327454,11991,5968.432903289795,1379.6751499176023,2-7-8-15-21,11.68609,12191.92,64644.363,16256.768,"{'C8', 'C15', 'C7', 'C21', 'C2'}",C7-C8,17.03999936580658,4796.0,,14680.899620056152
C2-C7-C8-C15-C21,13.989999890327454,11991,5968.432903289795,1379.6751499176023,2-7-8-15-21,11.68609,12191.92,64644.363,16256.768,"{'C8', 'C15', 'C7', 'C21', 'C2'}",C2-C7-C8,16.459999978542328,7191.0,,14680.899620056152
C3-C6-C18-C21-C23,13.539999723434448,11988,5585.354804992676,1181.5712451934814,3-6-18-21-23,12.006964,11907.713,59990.137,15036.956,"{'C23', 'C21', 'C6', 'C3', 'C18'}",C3-C6,13.979999721050262,4797.0,,11017.77482032776
C4-C9-C15-C17-C24,10.849999636411669,11989,6029.66833114624,1476.266384124756,4-9-15-17-24,12.429769,11928.527,61035.73,15553.907,"{'C4', 'C15', 'C24', 'C17', 'C9'}",C4-C9,13.680000603199003,4795.0,,15963.633060455322
C3-C4-C8-C17-C24,12.759999930858612,11985,5966.109752655029,1309.1070652008057,3-4-8-17-24,12.164052,11611.535,58198.758,15142.316,"{'C4', 'C8', 'C24', 'C17', 'C3'}",C3-C4,9.679999947547913,4795.0,,9391.66235923767
C3-C4-C8-C17-C24,12.759999930858612,11985,5966.109752655029,1309.1070652008057,3-4-8-17-24,12.164052,11611.535,58198.758,15142.316,"{'C4', 'C8', 'C24', 'C17', 'C3'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C3-C4-C8-C17-C24,12.759999930858612,11985,5966.109752655029,1309.1070652008057,3-4-8-17-24,12.164052,11611.535,58198.758,15142.316,"{'C4', 'C8', 'C24', 'C17', 'C3'}",C4-C8,10.490000247955322,4791.0,,14680.899620056152
C3-C4-C8-C17-C24,12.759999930858612,11985,5966.109752655029,1309.1070652008057,3-4-8-17-24,12.164052,11611.535,58198.758,15142.316,"{'C4', 'C8', 'C24', 'C17', 'C3'}",C3-C4-C8,10.740000009536743,7191.0,,14680.899620056152
C2-C3-C7-C24-C25,10.62999963760376,11989,5729.546785354614,1188.4946823120115,2-3-7-24-25,12.002931,11796.018,60117.312,15517.037,"{'C25', 'C7', 'C24', 'C2', 'C3'}",C2-C3,18.240000307559967,4795.0,,11675.539016723633
C2-C3-C7-C24-C25,10.62999963760376,11989,5729.546785354614,1188.4946823120115,2-3-7-24-25,12.002931,11796.018,60117.312,15517.037,"{'C25', 'C7', 'C24', 'C2', 'C3'}",C2-C7,8.919999748468399,4795.0,,12736.55891418457
C2-C3-C7-C24-C25,10.62999963760376,11989,5729.546785354614,1188.4946823120115,2-3-7-24-25,12.002931,11796.018,60117.312,15517.037,"{'C25', 'C7', 'C24', 'C2', 'C3'}",C3-C7,14.949999749660492,4800.0,,12736.55891418457
C2-C3-C7-C24-C25,10.62999963760376,11989,5729.546785354614,1188.4946823120115,2-3-7-24-25,12.002931,11796.018,60117.312,15517.037,"{'C25', 'C7', 'C24', 'C2', 'C3'}",C2-C3-C7,14.900000393390656,7195.0,,12736.55891418457
C1-C3-C19-C22-C23,8.290000259876251,11994,5619.908094406128,1163.764476776123,1-3-19-22-23,12.315476,12190.269,60597.45,15129.588,"{'C1', 'C23', 'C22', 'C3', 'C19'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C5-C8-C9-C17-C19,12.890000641345978,11996,5499.401569366455,1120.7878589630127,5-8-9-17-19,12.896321,12023.983,66988.9,16958.889,"{'C5', 'C8', 'C9', 'C17', 'C19'}",C5-C8,20.430000126361847,4796.0,,14680.899620056152
C5-C8-C9-C17-C19,12.890000641345978,11996,5499.401569366455,1120.7878589630127,5-8-9-17-19,12.896321,12023.983,66988.9,16958.889,"{'C5', 'C8', 'C9', 'C17', 'C19'}",C5-C9,16.840000450611115,4800.0,,15963.633060455322
C5-C8-C9-C17-C19,12.890000641345978,11996,5499.401569366455,1120.7878589630127,5-8-9-17-19,12.896321,12023.983,66988.9,16958.889,"{'C5', 'C8', 'C9', 'C17', 'C19'}",C8-C9,23.98999929428101,4796.0,,15963.633060455322
C5-C8-C9-C17-C19,12.890000641345978,11996,5499.401569366455,1120.7878589630127,5-8-9-17-19,12.896321,12023.983,66988.9,16958.889,"{'C5', 'C8', 'C9', 'C17', 'C19'}",C5-C8-C9,11.20000034570694,7196.0,,15963.633060455322
C1-C2-C9-C20-C22,11.379999667406082,11986,5459.700107574463,1108.4604263305664,1-2-9-20-22,12.494821,12365.953,68007.89,16176.964,"{'C1', 'C20', 'C22', 'C9', 'C2'}",C1-C2,10.409999638795853,4795.0,,11987.98441886902
C1-C2-C9-C20-C22,11.379999667406082,11986,5459.700107574463,1108.4604263305664,1-2-9-20-22,12.494821,12365.953,68007.89,16176.964,"{'C1', 'C20', 'C22', 'C9', 'C2'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C2-C9-C20-C22,11.379999667406082,11986,5459.700107574463,1108.4604263305664,1-2-9-20-22,12.494821,12365.953,68007.89,16176.964,"{'C1', 'C20', 'C22', 'C9', 'C2'}",C2-C9,16.769999265670776,4795.0,,15963.633060455322
C1-C2-C9-C20-C22,11.379999667406082,11986,5459.700107574463,1108.4604263305664,1-2-9-20-22,12.494821,12365.953,68007.89,16176.964,"{'C1', 'C20', 'C22', 'C9', 'C2'}",C1-C2-C9,15.870000422000883,7195.0,,15963.633060455322
C4-C8-C10-C15-C17,8.35999995470047,11986,5640.528440475464,1163.9184951782229,4-8-10-15-17,12.458418,11687.628,64231.203,16434.062,"{'C4', 'C8', 'C15', 'C17', 'C10'}",C4-C8,10.490000247955322,4791.0,,14680.899620056152
C4-C8-C10-C15-C17,8.35999995470047,11986,5640.528440475464,1163.9184951782229,4-8-10-15-17,12.458418,11687.628,64231.203,16434.062,"{'C4', 'C8', 'C15', 'C17', 'C10'}",C4-C10,13.40000033378601,4788.0,,9668.248653411863
C4-C8-C10-C15-C17,8.35999995470047,11986,5640.528440475464,1163.9184951782229,4-8-10-15-17,12.458418,11687.628,64231.203,16434.062,"{'C4', 'C8', 'C15', 'C17', 'C10'}",C8-C10,13.619999587535858,4789.0,,14680.899620056152
C4-C8-C10-C15-C17,8.35999995470047,11986,5640.528440475464,1163.9184951782229,4-8-10-15-17,12.458418,11687.628,64231.203,16434.062,"{'C4', 'C8', 'C15', 'C17', 'C10'}",C4-C8-C10,10.339999943971634,7184.0,,14680.899620056152
C5-C7-C8-C22-C25,11.68999969959259,11990,5483.703136444092,1105.6585311889648,5-7-8-22-25,11.947831,12173.653,63850.152,16198.607,"{'C5', 'C25', 'C8', 'C22', 'C7'}",C5-C7,11.659999936819077,4800.0,,12736.55891418457
C5-C7-C8-C22-C25,11.68999969959259,11990,5483.703136444092,1105.6585311889648,5-7-8-22-25,11.947831,12173.653,63850.152,16198.607,"{'C5', 'C25', 'C8', 'C22', 'C7'}",C5-C8,20.430000126361847,4796.0,,14680.899620056152
C5-C7-C8-C22-C25,11.68999969959259,11990,5483.703136444092,1105.6585311889648,5-7-8-22-25,11.947831,12173.653,63850.152,16198.607,"{'C5', 'C25', 'C8', 'C22', 'C7'}",C7-C8,17.03999936580658,4796.0,,14680.899620056152
C5-C7-C8-C22-C25,11.68999969959259,11990,5483.703136444092,1105.6585311889648,5-7-8-22-25,11.947831,12173.653,63850.152,16198.607,"{'C5', 'C25', 'C8', 'C22', 'C7'}",C5-C7-C8,23.029999434947968,7196.0,,14680.899620056152
C6-C9-C19-C23-C24,12.439999729394913,11988,5535.898208618164,1153.9452075958252,6-9-19-23-24,11.86637,12026.045,62740.953,15857.808,"{'C23', 'C24', 'C9', 'C6', 'C19'}",C6-C9,10.930000245571136,4797.0,,15963.633060455322
C2-C9-C19-C24-C25,8.290000259876251,11989,5046.051263809204,1226.4704704284668,2-9-19-24-25,12.050788,12123.409,63668.258,16293.872,"{'C25', 'C24', 'C9', 'C2', 'C19'}",C2-C9,16.769999265670776,4795.0,,15963.633060455322
C2-C7-C9-C15-C21,8.590000122785568,11995,7063.150644302368,3265.740871429444,2-7-9-15-21,11.55495,12204.416,63457.465,15885.218,"{'C15', 'C7', 'C21', 'C9', 'C2'}",C2-C7,8.919999748468399,4795.0,,12736.55891418457
C2-C7-C9-C15-C21,8.590000122785568,11995,7063.150644302368,3265.740871429444,2-7-9-15-21,11.55495,12204.416,63457.465,15885.218,"{'C15', 'C7', 'C21', 'C9', 'C2'}",C2-C9,16.769999265670776,4795.0,,15963.633060455322
C2-C7-C9-C15-C21,8.590000122785568,11995,7063.150644302368,3265.740871429444,2-7-9-15-21,11.55495,12204.416,63457.465,15885.218,"{'C15', 'C7', 'C21', 'C9', 'C2'}",C7-C9,13.169999420642853,4800.0,,15963.633060455322
C2-C7-C9-C15-C21,8.590000122785568,11995,7063.150644302368,3265.740871429444,2-7-9-15-21,11.55495,12204.416,63457.465,15885.218,"{'C15', 'C7', 'C21', 'C9', 'C2'}",C2-C7-C9,10.689999908208849,7195.0,,15963.633060455322
C2-C6-C15-C22-C23,9.98999997973442,11983,4885.231018066406,985.9251976013184,2-6-15-22-23,11.01459,11927.723,60629.438,15417.129,"{'C23', 'C22', 'C15', 'C2', 'C6'}",C2-C6,11.12999990582466,4792.0,,11675.539016723633
C4-C8-C16-C18-C24,11.590000241994858,11974,4870.741844177246,978.3756732940674,4-8-16-18-24,13.29172,11180.344,58964.88,15250.044,"{'C4', 'C8', 'C16', 'C24', 'C18'}",C4-C8,10.490000247955322,4791.0,,14680.899620056152
C3-C6-C16-C22-C23,9.160000085830688,11983,4799.881935119629,967.6744937896729,3-6-16-22-23,11.659523,11843.083,59653.45,15158.741,"{'C23', 'C22', 'C16', 'C6', 'C3'}",C3-C6,13.979999721050262,4797.0,,11017.77482032776
C3-C5-C8-C19-C24,11.37000024318695,11990,4757.2922706604,967.1230316162108,3-5-8-19-24,12.404101,11754.3125,60743.285,15543.551,"{'C5', 'C8', 'C24', 'C3', 'C19'}",C3-C5,18.039999902248383,4800.0,,12506.68454170227
C3-C5-C8-C19-C24,11.37000024318695,11990,4757.2922706604,967.1230316162108,3-5-8-19-24,12.404101,11754.3125,60743.285,15543.551,"{'C5', 'C8', 'C24', 'C3', 'C19'}",C3-C8,13.48000019788742,4796.0,,14680.899620056152
C3-C5-C8-C19-C24,11.37000024318695,11990,4757.2922706604,967.1230316162108,3-5-8-19-24,12.404101,11754.3125,60743.285,15543.551,"{'C5', 'C8', 'C24', 'C3', 'C19'}",C5-C8,20.430000126361847,4796.0,,14680.899620056152
C3-C5-C8-C19-C24,11.37000024318695,11990,4757.2922706604,967.1230316162108,3-5-8-19-24,12.404101,11754.3125,60743.285,15543.551,"{'C5', 'C8', 'C24', 'C3', 'C19'}",C3-C5-C8,11.389999836683272,7196.0,,14680.899620056152
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C3,18.69000047445297,4800.0,,11987.98441886902
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C5,15.35000056028366,4800.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C10,13.760000467300417,4793.0,,11987.98441886902
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C5,18.039999902248383,4800.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C9,9.950000047683716,4800.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C10,25.42000114917755,4793.0,,9668.248653411863
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C5-C9,16.840000450611115,4800.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C5-C10,23.109999299049377,4793.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C9-C10,18.41000020503997,4793.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C3-C5,16.96999967098236,7200.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C3-C9,14.12000060081482,7200.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C3-C10,18.950000405311584,7193.0,,11987.98441886902
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C5-C9,17.45000034570694,7200.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C5-C10,13.840000331401823,7193.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C1-C9-C10,10.62999963760376,7193.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C5-C9,12.349999696016312,7200.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C5-C10,17.149999737739563,7193.0,,12506.68454170227
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C3-C9-C10,15.230000019073486,7193.0,,15963.633060455322
C1-C3-C5-C9-C10,10.000000149011612,11995,4758.984565734863,959.8445892333984,1-3-5-9-10,12.892427,12041.233,58605.05,14649.316,"{'C5', 'C1', 'C9', 'C3', 'C10'}",C5-C9-C10,14.560000598430634,7193.0,,15963.633060455322
C5-C9-C20-C23-C25,14.110000431537628,11997,4737.038373947144,956.4049243927002,5-9-20-23-25,12.184343,12107.153,64279.004,16148.535,"{'C5', 'C25', 'C20', 'C23', 'C9'}",C5-C9,16.840000450611115,4800.0,,15963.633060455322
C1-C8-C9-C19-C21,11.089999973773956,11996,4910.008430480957,1057.5761795043943,1-8-9-19-21,12.970229,12094.898,66871.09,16819.283,"{'C8', 'C1', 'C21', 'C9', 'C19'}",C1-C8,10.289999842643738,4796.0,,14680.899620056152
C1-C8-C9-C19-C21,11.089999973773956,11996,4910.008430480957,1057.5761795043943,1-8-9-19-21,12.970229,12094.898,66871.09,16819.283,"{'C8', 'C1', 'C21', 'C9', 'C19'}",C1-C9,18.320000171661377,4800.0,,15963.633060455322
C1-C8-C9-C19-C21,11.089999973773956,11996,4910.008430480957,1057.5761795043943,1-8-9-19-21,12.970229,12094.898,66871.09,16819.283,"{'C8', 'C1', 'C21', 'C9', 'C19'}",C8-C9,23.98999929428101,4796.0,,15963.633060455322
C1-C8-C9-C19-C21,11.089999973773956,11996,4910.008430480957,1057.5761795043943,1-8-9-19-21,12.970229,12094.898,66871.09,16819.283,"{'C8', 'C1', 'C21', 'C9', 'C19'}",C1-C8-C9,10.639999806880953,7196.0,,15963.633060455322
C2-C4-C17-C20-C24,8.309999853372574,11981,4727.944135665894,953.427791595459,2-4-17-20-24,11.12635,11722.408,58196.55,14962.468,"{'C4', 'C20', 'C24', 'C17', 'C2'}",C2-C4,11.540000140666962,4790.0,,11675.539016723633
